timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551250253419,4122,按楼盘提交订单,200,OK,按楼盘提交订单 2-1,text,true,,761,529,100,100,4122,0,41
1551250254087,4389,按楼盘提交订单,200,OK,按楼盘提交订单 2-46,text,true,,1026,529,99,99,4389,0,41
1551250254690,4694,按楼盘提交订单,200,OK,按楼盘提交订单 2-85,text,true,,905,529,98,98,4694,0,41
1551250253480,7106,按楼盘提交订单,200,OK,按楼盘提交订单 2-5,text,true,,760,529,97,97,7106,0,40
1551250253907,7603,按楼盘提交订单,200,OK,按楼盘提交订单 2-34,text,true,,785,529,96,96,7603,0,41
1551250253538,8888,按楼盘提交订单,200,OK,按楼盘提交订单 2-9,text,true,,759,529,95,95,8888,0,40
1551250253799,9535,按楼盘提交订单,200,OK,按楼盘提交订单 2-27,text,true,,784,529,94,94,9535,0,39
1551250253507,10795,按楼盘提交订单,200,OK,按楼盘提交订单 2-7,text,true,,1519,529,93,93,10795,0,40
1551250253995,11332,按楼盘提交订单,200,OK,按楼盘提交订单 2-40,text,true,,772,529,92,92,11332,0,41
1551250253784,12496,按楼盘提交订单,200,OK,按楼盘提交订单 2-26,text,true,,785,529,91,91,12496,0,41
1551250253714,13550,按楼盘提交订单,200,OK,按楼盘提交订单 2-21,text,true,,858,529,90,90,13550,0,39
1551250254923,13217,按楼盘提交订单,200,OK,按楼盘提交订单 2-99,text,true,,845,529,89,89,13217,0,40
1551250254116,14979,按楼盘提交订单,200,OK,按楼盘提交订单 2-48,text,true,,761,529,88,88,14979,0,42
1551250254476,15519,按楼盘提交订单,200,OK,按楼盘提交订单 2-71,text,true,,1266,529,87,87,15519,0,42
1551250253595,17685,按楼盘提交订单,200,OK,按楼盘提交订单 2-13,text,true,,870,529,86,86,17685,0,42
1551250253670,18523,按楼盘提交订单,200,OK,按楼盘提交订单 2-18,text,true,,784,529,85,85,18523,0,42
