timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551319281322,4223,按点位提交订单,200,OK,按点位提交订单 2-22,text,true,,497,618,200,200,4223,0,42
1551319281323,4261,按点位提交订单,200,OK,按点位提交订单 2-35,text,true,,33483,557,199,199,4222,0,42
1551319281332,4253,按点位提交订单,200,OK,按点位提交订单 2-150,text,true,,25446,542,199,199,4213,0,58
1551319281322,4569,按点位提交订单,200,OK,按点位提交订单 2-33,text,true,,33535,609,197,197,4531,0,41
1551319281323,4862,按点位提交订单,200,OK,按点位提交订单 2-40,text,true,,25494,590,196,196,4823,0,41
1551319281322,4864,按点位提交订单,200,OK,按点位提交订单 2-25,text,true,,33468,542,195,195,4824,0,45
1551319281326,4865,按点位提交订单,200,OK,按点位提交订单 2-70,text,true,,33482,557,194,194,4825,0,52
1551319281324,4947,按点位提交订单,200,OK,按点位提交订单 2-52,text,true,,132604,1067,193,193,4825,0,51
1551319281327,4956,按点位提交订单,200,OK,按点位提交订单 2-85,text,true,,33467,542,192,192,4918,0,50
1551319281335,4950,按点位提交订单,200,OK,按点位提交订单 2-180,text,true,,25494,590,191,191,4911,0,57
1551319281322,5061,按点位提交订单,200,OK,按点位提交订单 2-20,text,true,,33456,530,190,190,5022,0,43
1551319281322,5064,按点位提交订单,200,OK,按点位提交订单 2-5,text,true,,33516,590,189,189,5024,0,42
1551319281323,5064,按点位提交订单,200,OK,按点位提交订单 2-39,text,true,,25918,1219,188,188,5023,0,43
1551319281322,5066,按点位提交订单,200,OK,按点位提交订单 2-16,text,true,,25838,934,187,187,5025,0,55
1551319281327,5061,按点位提交订单,200,OK,按点位提交订单 2-89,text,true,,25475,571,187,187,5022,0,51
1551319281321,5067,按点位提交订单,200,OK,按点位提交订单 2-1,text,true,,33457,531,185,185,5029,0,45
1551319281323,5067,按点位提交订单,200,OK,按点位提交订单 2-34,text,true,,33792,866,184,184,5028,0,42
1551319281331,5114,按点位提交订单,200,OK,按点位提交订单 2-127,text,true,,497,618,183,183,5114,0,56
1551319281333,5116,按点位提交订单,200,OK,按点位提交订单 2-162,text,true,,497,618,182,182,5116,0,59
1551319281322,5165,按点位提交订单,200,OK,按点位提交订单 2-19,text,true,,33497,571,181,181,5125,0,50
1551319281325,5164,按点位提交订单,200,OK,按点位提交订单 2-62,text,true,,33488,562,180,180,5125,0,48
1551319281334,5155,按点位提交订单,200,OK,按点位提交订单 2-170,text,true,,33456,530,180,180,5116,0,58
1551319281327,5162,按点位提交订单,200,OK,按点位提交订单 2-88,text,true,,33468,542,180,180,5124,0,52
1551319281333,5162,按点位提交订单,200,OK,按点位提交订单 2-156,text,true,,33859,934,177,177,5121,0,49
1551319281332,5199,按点位提交订单,200,OK,按点位提交订单 2-154,text,true,,33468,542,176,176,5160,0,55
1551319281336,5210,按点位提交订单,200,OK,按点位提交订单 2-197,text,true,,497,618,175,175,5210,0,47
1551319281336,5248,按点位提交订单,200,OK,按点位提交订单 2-193,text,true,,33468,542,174,174,5208,0,47
1551319281327,5260,按点位提交订单,200,OK,按点位提交订单 2-79,text,true,,34387,1463,173,173,5219,0,52
1551319281321,5266,按点位提交订单,200,OK,按点位提交订单 2-15,text,true,,25446,542,173,173,5227,0,45
1551319281332,5255,按点位提交订单,200,OK,按点位提交订单 2-147,text,true,,33480,554,173,173,5215,0,49
1551319281326,5262,按点位提交订单,200,OK,按点位提交订单 2-66,text,true,,33839,914,173,173,5223,0,52
1551319281321,5270,按点位提交订单,200,OK,按点位提交订单 2-2,text,true,,25435,531,169,169,5229,0,54
1551319281325,5323,按点位提交订单,200,OK,按点位提交订单 2-57,text,true,,497,618,168,168,5323,0,53
1551319281322,5361,按点位提交订单,200,OK,按点位提交订单 2-30,text,true,,33455,530,167,167,5322,0,40
1551319281321,5362,按点位提交订单,200,OK,按点位提交订单 2-9,text,true,,34388,1463,167,167,5323,0,44
1551319281322,5364,按点位提交订单,200,OK,按点位提交订单 2-26,text,true,,25578,674,165,165,5325,0,42
1551319281331,5355,按点位提交订单,200,OK,按点位提交订单 2-115,text,true,,33468,542,165,165,5315,0,57
1551319281333,5354,按点位提交订单,200,OK,按点位提交订单 2-161,text,true,,33563,638,163,163,5313,0,59
1551319281328,5359,按点位提交订单,200,OK,按点位提交订单 2-99,text,true,,33516,590,163,163,5318,0,59
1551319281327,5360,按点位提交订单,200,OK,按点位提交订单 2-86,text,true,,33860,934,161,161,5320,0,50
1551319281322,5367,按点位提交订单,200,OK,按点位提交订单 2-18,text,true,,33467,542,160,160,5326,0,52
1551319281327,5455,按点位提交订单,200,OK,按点位提交订单 2-84,text,true,,33468,542,159,159,5417,0,50
1551319281331,5452,按点位提交订单,200,OK,按点位提交订单 2-140,text,true,,33483,557,159,159,5414,0,47
1551319281333,5452,按点位提交订单,200,OK,按点位提交订单 2-165,text,true,,33468,542,157,157,5413,0,55
1551319281333,5453,按点位提交订单,200,OK,按点位提交订单 2-155,text,true,,25446,542,157,157,5413,0,59
1551319281329,5457,按点位提交订单,200,OK,按点位提交订单 2-110,text,true,,33516,590,156,156,5417,0,50
1551319281324,5463,按点位提交订单,200,OK,按点位提交订单 2-45,text,true,,33468,542,154,154,5422,0,48
1551319281321,5468,按点位提交订单,200,OK,按点位提交订单 2-13,text,true,,38006,5082,153,153,5429,0,44
1551319281325,5465,按点位提交订单,200,OK,按点位提交订单 2-60,text,true,,33468,542,153,153,5426,0,41
1551319281322,5468,按点位提交订单,200,OK,按点位提交订单 2-29,text,true,,33515,590,152,152,5427,0,43
1551319281330,5461,按点位提交订单,200,OK,按点位提交订单 2-125,text,true,,33455,530,151,151,5420,0,57
1551319281329,5543,按点位提交订单,200,OK,按点位提交订单 2-116,text,true,,497,33288,149,149,5543,0,50
1551319281324,5549,按点位提交订单,200,OK,按点位提交订单 2-46,text,true,,497,33288,149,149,5549,0,41
1551319281329,5562,按点位提交订单,200,OK,按点位提交订单 2-105,text,true,,25461,557,147,147,5521,0,58
1551319281323,5578,按点位提交订单,200,OK,按点位提交订单 2-37,text,true,,33457,531,146,146,5539,0,40
1551319281326,5575,按点位提交订单,200,OK,按点位提交订单 2-68,text,true,,33535,609,145,145,5535,0,53
1551319281328,5574,按点位提交订单,200,OK,按点位提交订单 2-90,text,true,,25433,530,145,145,5534,0,51
1551319281321,5613,按点位提交订单,200,OK,按点位提交订单 2-6,text,true,,99635,939,143,143,5531,0,52
1551319281335,5609,按点位提交订单,200,OK,按点位提交订单 2-183,text,true,,497,33288,142,142,5608,0,47
1551319281328,5625,按点位提交订单,200,OK,按点位提交订单 2-92,text,true,,497,618,141,141,5625,0,51
1551319281330,5624,按点位提交订单,200,OK,按点位提交订单 2-129,text,true,,497,33288,140,140,5624,0,58
1551319281330,5653,按点位提交订单,200,OK,按点位提交订单 2-123,text,true,,33468,542,139,139,5615,0,49
1551319281326,5658,按点位提交订单,200,OK,按点位提交订单 2-74,text,true,,25919,1219,138,138,5618,0,53
1551319281324,5660,按点位提交订单,200,OK,按点位提交订单 2-49,text,true,,33468,542,138,138,5621,0,41
1551319281334,5653,按点位提交订单,200,OK,按点位提交订单 2-173,text,true,,33534,609,136,136,5611,0,59
1551319281336,5655,按点位提交订单,200,OK,按点位提交订单 2-194,text,true,,33497,571,135,135,5614,0,59
