timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551318931698,2147,按点位提交订单,200,OK,按点位提交订单 2-22,text,true,,497,618,100,100,2147,0,40
1551318931708,2239,按点位提交订单,200,OK,按点位提交订单 2-92,text,true,,497,618,99,99,2239,0,53
1551318931703,2340,按点位提交订单,200,OK,按点位提交订单 2-57,text,true,,497,618,98,98,2340,0,41
1551318931699,2575,按点位提交订单,200,OK,按点位提交订单 2-29,text,true,,33516,590,97,97,2534,0,42
1551318931696,2579,按点位提交订单,200,OK,按点位提交订单 2-100,text,true,,33455,530,96,96,2539,0,51
1551318931705,2575,按点位提交订单,200,OK,按点位提交订单 2-66,text,true,,33840,914,95,95,2535,0,55
1551318931703,2596,按点位提交订单,200,OK,按点位提交订单 2-58,text,true,,33468,543,94,94,2556,0,45
1551318931707,2620,按点位提交订单,200,OK,按点位提交订单 2-80,text,true,,25446,542,93,93,2579,0,54
1551318931697,2643,按点位提交订单,200,OK,按点位提交订单 2-19,text,true,,33496,571,92,92,2521,0,43
1551318931701,2639,按点位提交订单,200,OK,按点位提交订单 2-44,text,true,,26366,1463,91,91,2600,0,40
1551318931696,2651,按点位提交订单,200,OK,按点位提交订单 2-4,text,true,,34145,1219,90,90,2612,0,46
1551318931702,2658,按点位提交订单,200,OK,按点位提交订单 2-49,text,true,,33468,542,89,89,2617,0,47
1551318931707,2653,按点位提交订单,200,OK,按点位提交订单 2-85,text,true,,33467,542,89,89,2614,0,43
1551318931709,2656,按点位提交订单,200,OK,按点位提交订单 2-99,text,true,,33516,590,87,87,2616,0,44
1551318931700,2671,按点位提交订单,200,OK,按点位提交订单 2-35,text,true,,25461,557,86,86,2590,0,47
1551318931700,2684,按点位提交订单,200,OK,按点位提交订单 2-39,text,true,,34145,1219,85,85,2643,0,48
1551318931701,2687,按点位提交订单,200,OK,按点位提交订单 2-46,text,true,,497,33288,84,84,2687,0,57
1551318931708,2683,按点位提交订单,200,OK,按点位提交订单 2-90,text,true,,33455,530,84,84,2643,0,46
1551318931701,2696,按点位提交订单,200,OK,按点位提交订单 2-45,text,true,,33466,542,83,83,2655,0,43
1551318931696,2702,按点位提交订单,200,OK,按点位提交订单 2-2,text,true,,33457,531,82,82,2662,0,46
1551318931702,2723,按点位提交订单,200,OK,按点位提交订单 2-50,text,true,,25446,542,80,80,2685,0,47
1551318931697,2729,按点位提交订单,200,OK,按点位提交订单 2-13,text,true,,38007,5082,79,79,2691,0,42
1551318931705,2723,按点位提交订单,200,OK,按点位提交订单 2-69,text,true,,33792,866,78,78,2682,0,55
1551318931702,2726,按点位提交订单,200,OK,按点位提交订单 2-51,text,true,,33859,934,78,78,2687,0,46
1551318931699,2734,按点位提交订单,200,OK,按点位提交订单 2-33,text,true,,33535,609,76,76,2693,0,41
1551318931708,2728,按点位提交订单,200,OK,按点位提交订单 2-89,text,true,,33497,571,75,75,2689,0,53
1551318931697,2751,按点位提交订单,200,OK,按点位提交订单 2-14,text,true,,33468,542,74,74,2712,0,44
1551318931699,2751,按点位提交订单,200,OK,按点位提交订单 2-31,text,true,,25818,914,73,73,2672,0,41
1551318931698,2754,按点位提交订单,200,OK,按点位提交订单 2-25,text,true,,25445,542,72,72,2715,0,40
1551318931707,2747,按点位提交订单,200,OK,按点位提交订单 2-79,text,true,,34388,1463,71,71,2707,0,45
1551318931709,2754,按点位提交订单,200,OK,按点位提交订单 2-96,text,true,,33599,674,70,70,2714,0,45
1551318931698,2778,按点位提交订单,200,OK,按点位提交订单 2-27,text,true,,33487,562,69,69,2739,0,40
1551318931709,2768,按点位提交订单,200,OK,按点位提交订单 2-84,text,true,,33468,542,68,68,2728,0,52
1551318931706,2798,按点位提交订单,200,OK,按点位提交订单 2-72,text,true,,33457,531,67,67,2757,0,55
1551318931709,2795,按点位提交订单,200,OK,按点位提交订单 2-97,text,true,,33488,562,66,66,2755,0,52
1551318931703,2825,按点位提交订单,200,OK,按点位提交订单 2-55,text,true,,33456,530,65,65,2785,0,46
1551318931697,2846,按点位提交订单,200,OK,按点位提交订单 2-15,text,true,,33468,542,64,64,2806,0,43
1551318931706,2998,按点位提交订单,200,OK,按点位提交订单 2-77,text,true,,25458,554,63,63,2958,0,46
1551318931702,3006,按点位提交订单,200,OK,按点位提交订单 2-53,text,true,,33468,542,62,62,2885,0,56
1551318931708,3024,按点位提交订单,200,OK,按点位提交订单 2-86,text,true,,33859,934,61,61,2906,0,53
1551318931704,3029,按点位提交订单,200,OK,按点位提交订单 2-61,text,true,,33600,674,60,60,2876,0,54
1551318931699,3045,按点位提交订单,200,OK,按点位提交订单 2-34,text,true,,25770,866,59,59,3003,0,43
1551318931696,3054,按点位提交订单,200,OK,按点位提交订单 2-1,text,true,,33457,531,58,58,3016,0,45
1551318931703,3084,按点位提交订单,200,OK,按点位提交订单 2-54,text,true,,33497,571,57,57,2546,0,56
1551318931704,3086,按点位提交订单,200,OK,按点位提交订单 2-64,text,true,,33515,590,56,56,2501,0,46
1551318931697,3095,按点位提交订单,200,OK,按点位提交订单 2-21,text,true,,33564,638,55,55,3056,0,41
1551318931696,3096,按点位提交订单,200,OK,按点位提交订单 2-7,text,true,,25458,554,55,55,3058,0,45
1551318931700,3106,按点位提交订单,200,OK,按点位提交订单 2-40,text,true,,33515,590,53,53,3067,0,41
1551318931698,3111,按点位提交订单,200,OK,按点位提交订单 2-20,text,true,,33455,530,52,52,3034,0,40
1551318931699,3117,按点位提交订单,200,OK,按点位提交订单 2-30,text,true,,33455,530,51,51,3077,0,41
1551318931701,3121,按点位提交订单,200,OK,按点位提交订单 2-42,text,true,,33480,554,50,50,3081,0,41
1551318931706,3127,按点位提交订单,200,OK,按点位提交订单 2-75,text,true,,25494,590,49,49,3088,0,54
1551318931698,3139,按点位提交订单,200,OK,按点位提交订单 2-24,text,true,,497,33288,48,48,3139,0,42
1551318931698,3150,按点位提交订单,200,OK,按点位提交订单 2-26,text,true,,33600,674,47,47,3110,0,43
1551318931696,3154,按点位提交订单,200,OK,按点位提交订单 2-11,text,true,,497,33288,46,46,3154,0,45
1551318931708,3144,按点位提交订单,200,OK,按点位提交订单 2-91,text,true,,25542,638,46,46,3104,0,44
1551318931697,3155,按点位提交订单,200,OK,按点位提交订单 2-18,text,true,,25446,542,46,46,3115,0,43
1551318931704,3149,按点位提交订单,200,OK,按点位提交订单 2-65,text,true,,25433,530,43,43,3109,0,55
1551318931701,3154,按点位提交订单,200,OK,按点位提交订单 2-43,text,true,,497,33288,42,42,3154,0,57
1551318931707,3151,按点位提交订单,200,OK,按点位提交订单 2-81,text,true,,497,33288,41,41,3151,0,47
1551318931699,3161,按点位提交订单,200,OK,按点位提交订单 2-32,text,true,,33767,842,41,41,3039,0,42
1551318931696,3188,按点位提交订单,200,OK,按点位提交订单 2-5,text,true,,33515,590,39,39,3148,0,48
1551318931708,3179,按点位提交订单,200,OK,按点位提交订单 2-95,text,true,,33468,542,38,38,3139,0,45
1551318931705,3216,按点位提交订单,200,OK,按点位提交订单 2-71,text,true,,33456,531,37,37,3177,0,45
1551318931703,3227,按点位提交订单,200,OK,按点位提交订单 2-56,text,true,,33564,638,36,36,3187,0,55
1551318931705,3227,按点位提交订单,200,OK,按点位提交订单 2-67,text,true,,25746,842,35,35,3188,0,55
1551318931697,3236,按点位提交订单,200,OK,按点位提交订单 2-17,text,true,,132604,1067,35,35,3005,0,41
1551318931708,3232,按点位提交订单,200,OK,按点位提交订单 2-93,text,true,,33469,543,33,33,3191,0,52
1551318931696,3245,按点位提交订单,200,OK,按点位提交订单 2-9,text,true,,34388,1463,32,32,3204,0,46
1551318931706,3236,按点位提交订单,200,OK,按点位提交订单 2-76,text,true,,99634,939,31,31,2911,0,44
1551318931696,3252,按点位提交订单,200,OK,按点位提交订单 2-8,text,true,,497,33288,30,30,3252,0,44
1551318931703,3250,按点位提交订单,200,OK,按点位提交订单 2-59,text,true,,497,33288,29,29,3250,0,56
1551318931706,3248,按点位提交订单,200,OK,按点位提交订单 2-78,text,true,,497,33288,29,29,3248,0,55
1551318931709,3249,按点位提交订单,200,OK,按点位提交订单 2-94,text,true,,497,33288,27,27,3249,0,45
1551318931702,3269,按点位提交订单,200,OK,按点位提交订单 2-48,text,true,,29985,5082,26,26,2863,0,42
1551318931704,3272,按点位提交订单,200,OK,按点位提交订单 2-62,text,true,,33488,562,26,26,2868,0,45
1551318931704,3278,按点位提交订单,200,OK,按点位提交订单 2-60,text,true,,33468,542,24,24,3239,0,45
1551318931708,3277,按点位提交订单,200,OK,按点位提交订单 2-88,text,true,,33467,542,23,23,3237,0,44
1551318931697,3288,按点位提交订单,200,OK,按点位提交订单 2-16,text,true,,33860,934,23,23,3248,0,45
1551318931706,3290,按点位提交订单,200,OK,按点位提交订单 2-74,text,true,,34145,1219,21,21,3249,0,44
1551318931709,3304,按点位提交订单,200,OK,按点位提交订单 2-98,text,true,,42746,9855,20,20,2854,0,52
1551318931705,3357,按点位提交订单,200,OK,按点位提交订单 2-68,text,true,,25513,609,19,19,2859,0,44
1551318931696,3392,按点位提交订单,200,OK,按点位提交订单 2-10,text,true,,33468,542,18,18,2509,0,46
1551318931700,3414,按点位提交订单,200,OK,按点位提交订单 2-36,text,true,,33457,531,17,17,2980,0,40
1551318931697,3459,按点位提交订单,200,OK,按点位提交订单 2-12,text,true,,44388,11464,16,16,3296,0,43
1551318931705,3481,按点位提交订单,200,OK,按点位提交订单 2-70,text,true,,33483,557,15,15,2993,0,44
1551318931707,3479,按点位提交订单,200,OK,按点位提交订单 2-83,text,true,,38007,5082,15,15,2970,0,53
1551318931707,3540,按点位提交订单,200,OK,按点位提交订单 2-82,text,true,,36365,11464,13,13,3499,0,47
1551318931704,3592,按点位提交订单,200,OK,按点位提交订单 2-63,text,true,,34723,9855,12,12,3477,0,45
1551318931700,3614,按点位提交订单,200,OK,按点位提交订单 2-37,text,true,,25434,531,11,11,3298,0,40
1551318931698,3645,按点位提交订单,200,OK,按点位提交订单 2-28,text,true,,42746,9855,10,10,3281,0,44
1551318931696,3730,按点位提交订单,200,OK,按点位提交订单 2-6,text,true,,99634,939,9,9,3284,0,44
1551318931698,3808,按点位提交订单,200,OK,按点位提交订单 2-23,text,true,,33469,543,8,8,3309,0,43
1551318931696,3906,按点位提交订单,200,OK,按点位提交订单 2-3,text,true,,91075,25266,7,7,3827,0,48
1551318931700,3927,按点位提交订单,200,OK,按点位提交订单 2-41,text,true,,99635,939,6,6,3808,0,47
1551318931702,4013,按点位提交订单,200,OK,按点位提交订单 2-47,text,true,,44387,11464,5,5,3892,0,47
1551318931702,4377,按点位提交订单,200,OK,按点位提交订单 2-52,text,true,,132604,1067,4,4,4094,0,47
1551318931706,4751,按点位提交订单,200,OK,按点位提交订单 2-73,text,true,,75031,25266,3,3,4211,0,55
1551318931700,5073,按点位提交订单,200,OK,按点位提交订单 2-38,text,true,,75030,25266,2,2,4595,0,47
1551318931708,5702,按点位提交订单,200,OK,按点位提交订单 2-87,text,true,,100516,1067,1,1,3662,0,53
