timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551257621767,2179,按点位提交订单,200,OK,按点位提交订单 2-85,text,true,,497,530,89,89,2179,0,50
1551257621765,2183,按点位提交订单,200,OK,按点位提交订单 2-17,text,true,,497,530,88,88,2183,0,53
1551257621766,2182,按点位提交订单,200,OK,按点位提交订单 2-71,text,true,,497,534,88,88,2182,0,51
1551257621767,2181,按点位提交订单,200,OK,按点位提交订单 2-79,text,true,,497,531,88,88,2181,0,42
1551257621765,2185,按点位提交订单,200,OK,按点位提交订单 2-46,text,true,,509,530,88,88,2185,0,43
1551257621765,2237,按点位提交订单,200,OK,按点位提交订单 2-20,text,true,,497,530,84,84,2237,0,46
1551257621765,2240,按点位提交订单,200,OK,按点位提交订单 2-42,text,true,,497,526,83,83,2238,0,44
1551257621764,2242,按点位提交订单,200,OK,按点位提交订单 2-89,text,true,,497,534,82,82,2242,0,50
1551257621767,2276,按点位提交订单,200,OK,按点位提交订单 2-87,text,true,,497,531,81,81,2276,0,52
1551257621765,2281,按点位提交订单,200,OK,按点位提交订单 2-47,text,true,,497,528,80,80,2281,0,43
1551257621767,2279,按点位提交订单,200,OK,按点位提交订单 2-88,text,true,,497,537,80,80,2279,0,47
1551257621765,2327,按点位提交订单,200,OK,按点位提交订单 2-34,text,true,,503,530,78,78,2327,0,42
1551257621767,2326,按点位提交订单,200,OK,按点位提交订单 2-81,text,true,,503,530,77,77,2326,0,48
1551257621766,2337,按点位提交订单,200,OK,按点位提交订单 2-65,text,true,,503,531,76,76,2337,0,41
1551257621764,2339,按点位提交订单,200,OK,按点位提交订单 2-11,text,true,,503,530,76,76,2339,0,51
1551257621765,2340,按点位提交订单,200,OK,按点位提交订单 2-56,text,true,,503,531,74,74,2340,0,40
1551257621766,2345,按点位提交订单,200,OK,按点位提交订单 2-62,text,true,,503,530,73,73,2345,0,41
1551257621767,2346,按点位提交订单,200,OK,按点位提交订单 2-77,text,true,,503,530,72,72,2346,0,43
1551257621765,2350,按点位提交订单,200,OK,按点位提交订单 2-37,text,true,,503,530,71,71,2350,0,45
1551257621766,2357,按点位提交订单,200,OK,按点位提交订单 2-73,text,true,,503,530,70,70,2357,0,53
1551257621766,2358,按点位提交订单,200,OK,按点位提交订单 2-64,text,true,,503,531,69,69,2358,0,39
1551257621765,2363,按点位提交订单,200,OK,按点位提交订单 2-53,text,true,,503,530,68,68,2363,0,41
1551257621765,2368,按点位提交订单,200,OK,按点位提交订单 2-38,text,true,,503,530,67,67,2368,0,44
1551257621766,2367,按点位提交订单,200,OK,按点位提交订单 2-63,text,true,,503,530,67,67,2367,0,44
1551257621765,2368,按点位提交订单,200,OK,按点位提交订单 2-44,text,true,,503,530,67,67,2368,0,45
1551257621765,2371,按点位提交订单,200,OK,按点位提交订单 2-43,text,true,,697,530,64,64,2371,0,42
1551257621767,2373,按点位提交订单,200,OK,按点位提交订单 2-78,text,true,,503,530,63,63,2373,0,51
1551257621765,2382,按点位提交订单,200,OK,按点位提交订单 2-40,text,true,,503,531,62,62,2382,0,43
1551257621767,2381,按点位提交订单,200,OK,按点位提交订单 2-80,text,true,,503,531,61,61,2381,0,46
1551257621765,2393,按点位提交订单,200,OK,按点位提交订单 2-31,text,true,,503,530,60,60,2393,0,42
1551257621766,2394,按点位提交订单,200,OK,按点位提交订单 2-67,text,true,,503,530,59,59,2394,0,43
1551257621764,2407,按点位提交订单,200,OK,按点位提交订单 2-4,text,true,,698,530,58,58,2407,0,53
1551257621765,2407,按点位提交订单,200,OK,按点位提交订单 2-55,text,true,,503,531,57,57,2407,0,40
1551257621766,2407,按点位提交订单,200,OK,按点位提交订单 2-68,text,true,,503,530,57,57,2407,0,42
1551257621765,2418,按点位提交订单,200,OK,按点位提交订单 2-50,text,true,,503,530,55,55,2418,0,42
