timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551171056223,293,楼盘询量,200,OK,楼盘询量 1-48,text,true,,839,570,300,300,293,0,41
1551171056224,305,楼盘询量,200,OK,楼盘询量 1-54,text,true,,839,570,299,299,305,0,40
1551171056223,315,楼盘询量,200,OK,楼盘询量 1-49,text,true,,839,570,299,299,315,0,40
1551171056224,314,楼盘询量,200,OK,楼盘询量 1-52,text,true,,839,570,299,299,314,0,40
1551171056224,314,楼盘询量,200,OK,楼盘询量 1-61,text,true,,839,570,299,299,314,0,40
1551171056223,328,楼盘询量,200,OK,楼盘询量 1-43,text,true,,839,570,295,295,328,0,41
1551171056224,329,楼盘询量,200,OK,楼盘询量 1-59,text,true,,839,570,294,294,329,0,41
1551171056224,329,楼盘询量,200,OK,楼盘询量 1-63,text,true,,839,570,294,294,329,0,43
1551171056224,341,楼盘询量,200,OK,楼盘询量 1-60,text,true,,839,570,292,292,341,0,40
1551171056223,344,楼盘询量,200,OK,楼盘询量 1-50,text,true,,839,570,291,291,344,0,43
1551171056223,356,楼盘询量,200,OK,楼盘询量 1-34,text,true,,839,570,290,290,356,0,43
1551171056227,355,楼盘询量,200,OK,楼盘询量 1-129,text,true,,839,570,289,289,355,0,58
1551171056223,361,楼盘询量,200,OK,楼盘询量 1-29,text,true,,839,570,288,288,361,0,46
1551171056224,361,楼盘询量,200,OK,楼盘询量 1-64,text,true,,839,570,288,288,361,0,43
1551171056224,362,楼盘询量,200,OK,楼盘询量 1-71,text,true,,839,570,286,286,362,0,44
1551171056223,370,楼盘询量,200,OK,楼盘询量 1-46,text,true,,839,570,285,285,370,0,42
1551171056223,373,楼盘询量,200,OK,楼盘询量 1-39,text,true,,839,570,284,284,373,0,44
1551171056228,369,楼盘询量,200,OK,楼盘询量 1-179,text,true,,839,570,283,283,369,0,67
1551171056224,375,楼盘询量,200,OK,楼盘询量 1-53,text,true,,839,570,282,282,375,0,44
1551171056223,380,楼盘询量,200,OK,楼盘询量 1-41,text,true,,839,570,281,281,380,0,45
1551171056227,386,楼盘询量,200,OK,楼盘询量 1-149,text,true,,839,570,280,280,386,0,58
1551171056226,387,楼盘询量,200,OK,楼盘询量 1-124,text,true,,839,570,279,279,387,0,65
1551171056229,385,楼盘询量,200,OK,楼盘询量 1-181,text,true,,839,570,278,278,385,0,66
1551171056224,393,楼盘询量,200,OK,楼盘询量 1-56,text,true,,839,570,277,277,393,0,43
1551171056224,397,楼盘询量,200,OK,楼盘询量 1-57,text,true,,839,570,276,276,397,0,44
1551171056229,445,楼盘询量,200,OK,楼盘询量 1-187,text,true,,839,570,275,275,445,0,66
1551171056227,451,楼盘询量,200,OK,楼盘询量 1-151,text,true,,839,570,274,274,451,0,68
1551171056225,453,楼盘询量,200,OK,楼盘询量 1-88,text,true,,839,570,274,274,453,0,55
1551171056226,453,楼盘询量,200,OK,楼盘询量 1-121,text,true,,839,570,272,272,453,0,67
1551171056228,451,楼盘询量,200,OK,楼盘询量 1-164,text,true,,839,570,271,271,451,0,67
1551171056229,473,楼盘询量,200,OK,楼盘询量 1-190,text,true,,839,570,270,270,473,0,66
1551171056228,474,楼盘询量,200,OK,楼盘询量 1-162,text,true,,839,570,270,270,474,0,67
1551171056227,476,楼盘询量,200,OK,楼盘询量 1-125,text,true,,839,570,268,268,476,0,67
1551171056228,475,楼盘询量,200,OK,楼盘询量 1-171,text,true,,839,570,267,267,475,0,67
1551171056227,488,楼盘询量,200,OK,楼盘询量 1-132,text,true,,839,570,266,266,488,0,67
1551171056227,506,楼盘询量,200,OK,楼盘询量 1-130,text,true,,839,570,265,265,506,0,67
1551171056226,550,楼盘询量,200,OK,楼盘询量 1-107,text,true,,839,570,264,264,550,0,57
1551171056227,550,楼盘询量,200,OK,楼盘询量 1-135,text,true,,839,570,263,263,550,0,56
1551171056226,552,楼盘询量,200,OK,楼盘询量 1-115,text,true,,839,570,262,262,551,0,57
1551171056227,554,楼盘询量,200,OK,楼盘询量 1-134,text,true,,839,570,261,261,554,0,67
1551171056227,566,楼盘询量,200,OK,楼盘询量 1-131,text,true,,839,570,260,260,566,0,58
1551171056227,576,楼盘询量,200,OK,楼盘询量 1-143,text,true,,839,570,259,259,575,0,58
1551171056223,586,楼盘询量,200,OK,楼盘询量 1-26,text,true,,839,570,258,258,586,0,46
1551171056228,581,楼盘询量,200,OK,楼盘询量 1-157,text,true,,839,570,258,258,581,0,67
1551171056231,578,楼盘询量,200,OK,楼盘询量 1-249,text,true,,839,570,256,256,578,0,58
1551171056223,587,楼盘询量,200,OK,楼盘询量 1-33,text,true,,839,570,255,255,587,0,45
1551171056227,584,楼盘询量,200,OK,楼盘询量 1-150,text,true,,839,570,254,254,584,0,68
1551171056223,592,楼盘询量,200,OK,楼盘询量 1-3,text,true,,839,570,253,253,592,0,60
1551171056223,647,楼盘询量,200,OK,楼盘询量 1-27,text,true,,839,570,252,252,647,0,46
1551171056228,642,楼盘询量,200,OK,楼盘询量 1-173,text,true,,839,570,252,252,642,0,67
1551171056224,648,楼盘询量,200,OK,楼盘询量 1-69,text,true,,839,570,250,250,648,0,45
1551171056223,651,楼盘询量,200,OK,楼盘询量 1-38,text,true,,839,570,249,249,651,0,46
1551171056226,648,楼盘询量,200,OK,楼盘询量 1-113,text,true,,839,570,248,248,648,0,57
1551171056223,677,楼盘询量,200,OK,楼盘询量 1-21,text,true,,839,570,247,247,677,0,46
1551171056228,672,楼盘询量,200,OK,楼盘询量 1-172,text,true,,839,570,246,246,672,0,59
1551171056228,673,楼盘询量,200,OK,楼盘询量 1-155,text,true,,839,570,246,246,673,0,59
1551171056228,673,楼盘询量,200,OK,楼盘询量 1-159,text,true,,839,570,244,244,673,0,67
1551171056230,671,楼盘询量,200,OK,楼盘询量 1-215,text,true,,839,570,243,243,671,0,65
1551171056223,679,楼盘询量,200,OK,楼盘询量 1-37,text,true,,839,570,242,242,679,0,46
1551171056230,676,楼盘询量,200,OK,楼盘询量 1-216,text,true,,839,570,241,241,676,0,58
1551171056227,680,楼盘询量,200,OK,楼盘询量 1-137,text,true,,839,570,241,241,680,0,56
1551171056229,680,楼盘询量,200,OK,楼盘询量 1-184,text,true,,839,570,239,239,680,0,58
1551171056228,681,楼盘询量,200,OK,楼盘询量 1-166,text,true,,839,570,239,239,681,0,59
1551171056230,733,楼盘询量,200,OK,楼盘询量 1-214,text,true,,839,570,237,237,733,0,57
1551171056230,738,楼盘询量,200,OK,楼盘询量 1-210,text,true,,839,570,236,236,738,0,57
1551171056229,739,楼盘询量,200,OK,楼盘询量 1-182,text,true,,839,570,236,236,739,0,66
1551171056229,740,楼盘询量,200,OK,楼盘询量 1-195,text,true,,839,570,234,234,740,0,58
1551171056228,742,楼盘询量,200,OK,楼盘询量 1-174,text,true,,839,570,233,233,742,0,59
1551171056226,769,楼盘询量,200,OK,楼盘询量 1-123,text,true,,839,570,232,232,769,0,57
1551171056226,774,楼盘询量,200,OK,楼盘询量 1-95,text,true,,839,570,231,231,774,0,46
