timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551173952839,152,楼盘询量,200,OK,楼盘询量 1-1,text,true,,865,570,11,11,152,0,43
1551173952857,142,楼盘询量,200,OK,楼盘询量 1-2,text,true,,865,570,11,11,142,0,39
1551173952871,134,楼盘询量,200,OK,楼盘询量 1-3,text,true,,865,570,12,12,134,0,40
1551173952885,140,楼盘询量,200,OK,楼盘询量 1-4,text,true,,865,570,13,13,140,0,40
1551173952900,140,楼盘询量,200,OK,楼盘询量 1-5,text,true,,865,570,14,14,140,0,42
1551173952915,133,楼盘询量,200,OK,楼盘询量 1-6,text,true,,865,570,15,15,133,0,39
1551173952946,140,楼盘询量,200,OK,楼盘询量 1-8,text,true,,865,570,18,18,140,0,39
1551173952993,100,楼盘询量,200,OK,楼盘询量 1-1,text,true,,865,570,18,18,100,0,0
1551173952930,166,楼盘询量,200,OK,楼盘询量 1-7,text,true,,865,570,18,18,166,0,42
1551173953001,99,楼盘询量,200,OK,楼盘询量 1-2,text,true,,865,570,19,19,99,0,0
1551173952958,142,楼盘询量,200,OK,楼盘询量 1-9,text,true,,865,570,19,19,142,0,40
1551173953006,103,楼盘询量,200,OK,楼盘询量 1-3,text,true,,865,570,19,19,103,0,0
1551173953026,94,楼盘询量,200,OK,楼盘询量 1-4,text,true,,865,570,20,20,94,0,0
1551173952988,136,楼盘询量,200,OK,楼盘询量 1-11,text,true,,865,570,20,20,136,0,41
1551173952973,158,楼盘询量,200,OK,楼盘询量 1-10,text,true,,865,570,21,21,158,0,39
1551173953041,98,楼盘询量,200,OK,楼盘询量 1-5,text,true,,865,570,22,22,98,0,0
1551173953003,141,楼盘询量,200,OK,楼盘询量 1-12,text,true,,865,570,22,22,141,0,40
1551173953049,100,楼盘询量,200,OK,楼盘询量 1-6,text,true,,865,570,22,22,100,0,0
1551173953016,139,楼盘询量,200,OK,楼盘询量 1-13,text,true,,865,570,22,22,139,0,39
1551173953029,136,楼盘询量,200,OK,楼盘询量 1-14,text,true,,865,570,23,23,136,0,40
