timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551171415786,224,楼盘询量,200,OK,楼盘询量 1-109,text,true,,839,570,500,500,224,0,40
1551171415787,226,楼盘询量,200,OK,楼盘询量 1-118,text,true,,839,570,500,500,226,0,40
1551171415787,226,楼盘询量,200,OK,楼盘询量 1-115,text,true,,839,570,500,500,226,0,40
1551171415787,231,楼盘询量,200,OK,楼盘询量 1-112,text,true,,839,570,500,500,231,0,41
1551171415788,256,楼盘询量,200,OK,楼盘询量 1-138,text,true,,839,570,496,496,256,0,41
1551171415787,257,楼盘询量,200,OK,楼盘询量 1-120,text,true,,839,570,496,496,257,0,40
1551171415787,285,楼盘询量,200,OK,楼盘询量 1-127,text,true,,839,570,494,494,285,0,41
1551171415787,285,楼盘询量,200,OK,楼盘询量 1-117,text,true,,839,570,494,494,285,0,42
1551171415786,286,楼盘询量,200,OK,楼盘询量 1-73,text,true,,839,570,494,494,286,0,51
1551171415786,286,楼盘询量,200,OK,楼盘询量 1-106,text,true,,839,570,494,494,286,0,42
1551171415789,298,楼盘询量,200,OK,楼盘询量 1-164,text,true,,839,570,490,490,298,0,50
1551171415787,307,楼盘询量,200,OK,楼盘询量 1-119,text,true,,839,570,489,489,307,0,43
1551171415786,308,楼盘询量,200,OK,楼盘询量 1-104,text,true,,839,570,489,489,308,0,45
1551171415786,319,楼盘询量,200,OK,楼盘询量 1-76,text,true,,839,570,487,487,319,0,48
1551171415788,320,楼盘询量,200,OK,楼盘询量 1-133,text,true,,839,570,486,486,320,0,47
1551171415786,335,楼盘询量,200,OK,楼盘询量 1-64,text,true,,839,570,485,485,335,0,52
1551171415788,340,楼盘询量,200,OK,楼盘询量 1-148,text,true,,839,570,484,484,340,0,48
1551171415786,343,楼盘询量,200,OK,楼盘询量 1-99,text,true,,839,570,483,483,343,0,49
1551171415788,342,楼盘询量,200,OK,楼盘询量 1-141,text,true,,839,570,482,482,342,0,46
1551171415786,344,楼盘询量,200,OK,楼盘询量 1-74,text,true,,839,570,481,481,344,0,49
1551171415787,344,楼盘询量,200,OK,楼盘询量 1-130,text,true,,839,570,480,480,343,0,49
1551171415786,382,楼盘询量,200,OK,楼盘询量 1-87,text,true,,839,570,479,479,382,0,49
1551171415790,409,楼盘询量,200,OK,楼盘询量 1-176,text,true,,839,570,478,478,409,0,48
1551171415788,411,楼盘询量,200,OK,楼盘询量 1-147,text,true,,839,570,477,477,411,0,48
1551171415789,416,楼盘询量,200,OK,楼盘询量 1-168,text,true,,839,570,476,476,416,0,49
1551171415785,420,楼盘询量,200,OK,楼盘询量 1-48,text,true,,839,570,476,475,420,0,53
1551171415785,430,楼盘询量,200,OK,楼盘询量 1-45,text,true,,839,570,474,474,430,0,53
1551171415790,425,楼盘询量,200,OK,楼盘询量 1-171,text,true,,839,570,474,474,425,0,49
1551171415786,430,楼盘询量,200,OK,楼盘询量 1-89,text,true,,839,570,472,472,430,0,49
1551171415790,426,楼盘询量,200,OK,楼盘询量 1-183,text,true,,839,570,471,471,426,0,48
1551171415788,432,楼盘询量,200,OK,楼盘询量 1-152,text,true,,839,570,470,470,432,0,48
1551171415791,477,楼盘询量,200,OK,楼盘询量 1-192,text,true,,839,570,469,469,477,0,58
1551171415789,479,楼盘询量,200,OK,楼盘询量 1-157,text,true,,839,570,469,469,479,0,49
1551171415790,479,楼盘询量,200,OK,楼盘询量 1-169,text,true,,839,570,469,469,479,0,45
1551171415790,485,楼盘询量,200,OK,楼盘询量 1-174,text,true,,839,570,466,466,485,0,60
1551171415791,496,楼盘询量,200,OK,楼盘询量 1-209,text,true,,839,570,465,465,496,0,66
1551171415789,501,楼盘询量,200,OK,楼盘询量 1-158,text,true,,839,570,464,464,501,0,48
1551171415792,506,楼盘询量,200,OK,楼盘询量 1-213,text,true,,839,570,463,463,506,0,64
1551171415791,511,楼盘询量,200,OK,楼盘询量 1-205,text,true,,839,570,462,462,511,0,59
1551171415792,519,楼盘询量,200,OK,楼盘询量 1-210,text,true,,839,570,461,461,519,0,64
1551171415788,580,楼盘询量,200,OK,楼盘询量 1-146,text,true,,839,570,460,460,580,0,48
1551171415789,580,楼盘询量,200,OK,楼盘询量 1-163,text,true,,839,570,459,459,580,0,47
1551171415791,578,楼盘询量,200,OK,楼盘询量 1-208,text,true,,839,570,459,459,578,0,66
1551171415788,581,楼盘询量,200,OK,楼盘询量 1-150,text,true,,839,570,459,459,581,0,47
1551171415788,581,楼盘询量,200,OK,楼盘询量 1-145,text,true,,839,570,456,456,581,0,47
1551171415786,594,楼盘询量,200,OK,楼盘询量 1-86,text,true,,839,570,455,455,594,0,50
1551171415786,598,楼盘询量,200,OK,楼盘询量 1-79,text,true,,839,570,454,454,598,0,51
1551171415786,612,楼盘询量,200,OK,楼盘询量 1-72,text,true,,839,570,453,453,612,0,49
1551171415789,609,楼盘询量,200,OK,楼盘询量 1-155,text,true,,839,570,453,453,609,0,48
1551171415789,610,楼盘询量,200,OK,楼盘询量 1-156,text,true,,839,570,451,451,610,0,48
