timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551170459677,286,楼盘询量,200,OK,楼盘询量 1-39,text,true,,839,570,100,100,286,0,43
1551170459677,286,楼盘询量,200,OK,楼盘询量 1-51,text,true,,839,570,100,100,286,0,43
1551170459677,287,楼盘询量,200,OK,楼盘询量 1-34,text,true,,839,570,100,100,287,0,44
1551170459677,288,楼盘询量,200,OK,楼盘询量 1-18,text,true,,839,570,100,100,288,0,41
1551170459677,290,楼盘询量,200,OK,楼盘询量 1-61,text,true,,839,570,96,96,290,0,44
1551170459677,315,楼盘询量,200,OK,楼盘询量 1-44,text,true,,839,570,95,95,315,0,47
1551170459678,316,楼盘询量,200,OK,楼盘询量 1-70,text,true,,839,570,94,94,316,0,46
1551170459677,343,楼盘询量,200,OK,楼盘询量 1-59,text,true,,839,570,93,93,343,0,42
1551170459677,344,楼盘询量,200,OK,楼盘询量 1-19,text,true,,839,570,92,92,344,0,43
1551170459678,344,楼盘询量,200,OK,楼盘询量 1-75,text,true,,839,570,91,91,344,0,47
1551170459677,392,楼盘询量,200,OK,楼盘询量 1-52,text,true,,839,570,90,90,392,0,43
1551170459678,395,楼盘询量,200,OK,楼盘询量 1-9,text,true,,839,570,89,89,395,0,41
1551170459676,397,楼盘询量,200,OK,楼盘询量 1-42,text,true,,839,570,89,89,397,0,49
1551170459677,396,楼盘询量,200,OK,楼盘询量 1-6,text,true,,839,570,87,87,396,0,45
1551170459678,406,楼盘询量,200,OK,楼盘询量 1-5,text,true,,839,570,86,86,406,0,43
1551170459679,405,楼盘询量,200,OK,楼盘询量 1-96,text,true,,839,570,86,86,405,0,46
1551170459677,417,楼盘询量,200,OK,楼盘询量 1-33,text,true,,839,570,84,84,417,0,44
1551170459676,421,楼盘询量,200,OK,楼盘询量 1-20,text,true,,839,570,83,83,421,0,49
1551170459676,425,楼盘询量,200,OK,楼盘询量 1-47,text,true,,839,570,82,82,425,0,45
