timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1551176074312,158,楼盘询量,200,OK,楼盘询量 1-1,text,true,,1152,610,12,12,158,0,41
1551176074327,150,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,12,12,150,0,42
1551176074341,137,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,12,12,137,0,40
1551176074356,139,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,13,13,139,0,40
1551176074371,141,楼盘询量,200,OK,楼盘询量 1-5,text,true,,1152,610,14,14,141,0,41
1551176074386,140,楼盘询量,200,OK,楼盘询量 1-6,text,true,,1152,610,15,15,140,0,40
1551176074400,138,楼盘询量,200,OK,楼盘询量 1-7,text,true,,1152,610,16,16,138,0,39
1551176074415,142,楼盘询量,200,OK,楼盘询量 1-8,text,true,,1152,610,18,18,142,0,41
1551176074471,93,楼盘询量,200,OK,楼盘询量 1-1,text,true,,1152,610,18,18,93,0,0
1551176074428,142,楼盘询量,200,OK,楼盘询量 1-9,text,true,,1152,610,18,18,142,0,42
1551176074442,142,楼盘询量,200,OK,楼盘询量 1-10,text,true,,1152,610,19,19,142,0,41
1551176074479,107,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,20,20,107,0,0
1551176074496,92,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,20,20,92,0,0
1551176074479,110,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,20,20,110,0,0
1551176074457,138,楼盘询量,200,OK,楼盘询量 1-11,text,true,,1152,610,20,20,138,0,41
1551176074473,141,楼盘询量,200,OK,楼盘询量 1-12,text,true,,1152,610,22,22,141,0,39
1551176074513,102,楼盘询量,200,OK,楼盘询量 1-5,text,true,,1152,610,22,22,102,0,0
1551176074527,97,楼盘询量,200,OK,楼盘询量 1-6,text,true,,1152,610,22,22,97,0,0
1551176074487,141,楼盘询量,200,OK,楼盘询量 1-13,text,true,,1152,610,23,23,141,0,41
1551176074539,94,楼盘询量,200,OK,楼盘询量 1-7,text,true,,1152,610,23,23,94,0,0
1551176074500,140,楼盘询量,200,OK,楼盘询量 1-14,text,true,,1152,610,23,23,140,0,40
1551176074557,95,楼盘询量,200,OK,楼盘询量 1-8,text,true,,1152,610,24,24,95,0,0
1551176074516,138,楼盘询量,200,OK,楼盘询量 1-15,text,true,,1152,610,24,24,138,0,40
1551176074564,93,楼盘询量,200,OK,楼盘询量 1-1,text,true,,1152,610,25,25,93,0,0
1551176074530,134,楼盘询量,200,OK,楼盘询量 1-16,text,true,,1152,610,25,25,134,0,39
1551176074570,105,楼盘询量,200,OK,楼盘询量 1-9,text,true,,1152,610,26,26,105,0,0
1551176074585,93,楼盘询量,200,OK,楼盘询量 1-10,text,true,,1152,610,26,26,93,0,0
1551176074587,102,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,27,27,102,0,0
1551176074544,146,楼盘询量,200,OK,楼盘询量 1-17,text,true,,1152,610,27,27,146,0,41
1551176074590,110,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,27,27,110,0,0
1551176074589,111,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,27,27,111,0,0
1551176074595,108,楼盘询量,200,OK,楼盘询量 1-11,text,true,,1152,610,28,28,108,0,0
1551176074559,154,楼盘询量,200,OK,楼盘询量 1-18,text,true,,1152,610,28,28,154,0,39
1551176074615,99,楼盘询量,200,OK,楼盘询量 1-12,text,true,,1152,610,28,28,99,0,0
1551176074573,149,楼盘询量,200,OK,楼盘询量 1-19,text,true,,1152,610,29,29,149,0,41
1551176074616,110,楼盘询量,200,OK,楼盘询量 1-5,text,true,,1152,610,29,29,110,0,0
1551176074625,114,楼盘询量,200,OK,楼盘询量 1-6,text,true,,1152,610,30,30,114,0,0
1551176074587,159,楼盘询量,200,OK,楼盘询量 1-20,text,true,,1152,610,31,31,159,0,41
1551176074629,118,楼盘询量,200,OK,楼盘询量 1-13,text,true,,1152,610,31,31,118,0,0
1551176074634,120,楼盘询量,200,OK,楼盘询量 1-7,text,true,,1152,610,31,31,120,0,0
1551176074601,155,楼盘询量,200,OK,楼盘询量 1-21,text,true,,1152,610,31,31,155,0,39
1551176074640,130,楼盘询量,200,OK,楼盘询量 1-14,text,true,,1152,610,32,32,130,0,0
1551176074653,119,楼盘询量,200,OK,楼盘询量 1-8,text,true,,1152,610,33,33,119,0,0
1551176074655,122,楼盘询量,200,OK,楼盘询量 1-15,text,true,,1152,610,33,33,122,0,0
1551176074658,123,楼盘询量,200,OK,楼盘询量 1-1,text,true,,1152,610,33,33,123,0,0
1551176074616,177,楼盘询量,200,OK,楼盘询量 1-22,text,true,,1152,610,34,34,177,0,42
1551176074665,135,楼盘询量,200,OK,楼盘询量 1-16,text,true,,1152,610,34,34,135,0,0
1551176074630,174,楼盘询量,200,OK,楼盘询量 1-23,text,true,,1152,610,35,35,174,0,41
1551176074676,131,楼盘询量,200,OK,楼盘询量 1-9,text,true,,1152,610,35,35,131,0,0
1551176074678,130,楼盘询量,200,OK,楼盘询量 1-10,text,true,,1152,610,35,35,130,0,0
1551176074643,181,楼盘询量,200,OK,楼盘询量 1-24,text,true,,1152,610,36,36,181,0,41
1551176074690,145,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,37,37,145,0,0
1551176074701,134,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,37,37,134,0,0
1551176074690,147,楼盘询量,200,OK,楼盘询量 1-17,text,true,,1152,610,37,37,147,0,0
1551176074701,136,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,37,37,136,0,0
1551176074659,197,楼盘询量,200,OK,楼盘询量 1-25,text,true,,1152,610,38,38,197,0,41
1551176074704,154,楼盘询量,200,OK,楼盘询量 1-11,text,true,,1152,610,38,38,154,0,0
1551176074714,146,楼盘询量,200,OK,楼盘询量 1-18,text,true,,1152,610,38,38,146,0,0
1551176074715,149,楼盘询量,200,OK,楼盘询量 1-12,text,true,,1152,610,39,39,148,0,0
1551176074673,191,楼盘询量,200,OK,楼盘询量 1-26,text,true,,1152,610,39,39,191,0,39
1551176074723,162,楼盘询量,200,OK,楼盘询量 1-19,text,true,,1152,610,40,40,162,0,0
1551176074688,199,楼盘询量,200,OK,楼盘询量 1-27,text,true,,1152,610,40,40,199,0,40
1551176074726,163,楼盘询量,200,OK,楼盘询量 1-5,text,true,,1152,610,40,40,163,0,0
1551176074794,96,楼盘询量,200,OK,楼盘询量 1-22,text,true,,1152,610,40,40,96,0,0
1551176074740,152,楼盘询量,200,OK,楼盘询量 1-6,text,true,,1152,610,41,41,152,0,0
1551176074704,210,楼盘询量,200,OK,楼盘询量 1-28,text,true,,1152,610,42,42,210,0,39
1551176074746,171,楼盘询量,200,OK,楼盘询量 1-20,text,true,,1152,610,42,42,171,0,0
1551176074748,179,楼盘询量,200,OK,楼盘询量 1-13,text,true,,1152,610,43,43,179,0,0
1551176074756,174,楼盘询量,200,OK,楼盘询量 1-21,text,true,,1152,610,43,43,174,0,0
1551176074755,176,楼盘询量,200,OK,楼盘询量 1-7,text,true,,1152,610,43,43,176,0,0
1551176074771,169,楼盘询量,200,OK,楼盘询量 1-14,text,true,,1152,610,44,44,169,0,0
1551176074718,223,楼盘询量,200,OK,楼盘询量 1-29,text,true,,1152,610,44,44,223,0,39
1551176074733,222,楼盘询量,200,OK,楼盘询量 1-30,text,true,,1152,610,45,45,221,0,39
1551176074861,95,楼盘询量,200,OK,楼盘询量 1-18,text,true,,1152,610,45,45,95,0,0
1551176074773,185,楼盘询量,200,OK,楼盘询量 1-8,text,true,,1152,610,45,45,185,0,0
1551176074777,187,楼盘询量,200,OK,楼盘询量 1-15,text,true,,1152,610,45,45,187,0,0
1551176074782,203,楼盘询量,200,OK,楼盘询量 1-1,text,true,,1152,610,47,47,203,0,0
1551176074800,196,楼盘询量,200,OK,楼盘询量 1-16,text,true,,1152,610,48,48,196,0,0
1551176074761,239,楼盘询量,200,OK,楼盘询量 1-32,text,true,,1152,610,48,48,239,0,39
1551176074748,253,楼盘询量,200,OK,楼盘询量 1-31,text,true,,1152,610,48,48,253,0,41
1551176074808,200,楼盘询量,200,OK,楼盘询量 1-9,text,true,,1152,610,48,48,200,0,0
1551176074805,206,楼盘询量,200,OK,楼盘询量 1-23,text,true,,1152,610,49,49,206,0,0
1551176074809,207,楼盘询量,200,OK,楼盘询量 1-10,text,true,,1152,610,49,49,207,0,0
1551176074788,243,楼盘询量,200,OK,楼盘询量 1-34,text,true,,1152,610,50,50,243,0,42
1551176074836,197,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,50,50,197,0,0
1551176074774,261,楼盘询量,200,OK,楼盘询量 1-33,text,true,,1152,610,50,50,261,0,40
1551176074825,211,楼盘询量,200,OK,楼盘询量 1-24,text,true,,1152,610,50,50,211,0,0
1551176074836,203,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,50,50,203,0,0
1551176074837,219,楼盘询量,200,OK,楼盘询量 1-17,text,true,,1152,610,51,51,219,0,0
1551176074803,258,楼盘询量,200,OK,楼盘询量 1-35,text,true,,1152,610,52,52,258,0,41
1551176074856,206,楼盘询量,200,OK,楼盘询量 1-25,text,true,,1152,610,52,52,206,0,0
1551176074817,252,楼盘询量,200,OK,楼盘询量 1-36,text,true,,1152,610,52,52,252,0,41
1551176074859,223,楼盘询量,200,OK,楼盘询量 1-11,text,true,,1152,610,53,53,223,0,0
1551176074864,226,楼盘询量,200,OK,楼盘询量 1-12,text,true,,1152,610,54,54,226,0,0
1551176074865,228,楼盘询量,200,OK,楼盘询量 1-26,text,true,,1152,610,54,54,228,0,0
1551176074831,263,楼盘询量,200,OK,楼盘询量 1-37,text,true,,1152,610,54,54,263,0,39
1551176074838,269,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,55,55,269,0,0
1551176074886,228,楼盘询量,200,OK,楼盘询量 1-19,text,true,,1152,610,55,55,228,0,0
1551176074888,229,楼盘询量,200,OK,楼盘询量 1-27,text,true,,1152,610,56,56,229,0,0
1551176074846,274,楼盘询量,200,OK,楼盘询量 1-38,text,true,,1152,610,56,56,274,0,40
1551176074889,235,楼盘询量,200,OK,楼盘询量 1-5,text,true,,1152,610,56,56,235,0,0
1551176074893,295,楼盘询量,200,OK,楼盘询量 1-6,text,true,,1152,610,61,61,295,0,0
1551176074863,335,楼盘询量,200,OK,楼盘询量 1-39,text,true,,1152,610,61,61,335,0,39
1551176074915,295,楼盘询量,200,OK,楼盘询量 1-28,text,true,,1152,610,62,62,295,0,0
1551176074917,296,楼盘询量,200,OK,楼盘询量 1-20,text,true,,1152,610,62,62,296,0,0
1551176074890,326,楼盘询量,200,OK,楼盘询量 1-22,text,true,,1152,610,62,62,326,0,0
1551176074931,292,楼盘询量,200,OK,楼盘询量 1-21,text,true,,1152,610,63,63,292,0,0
1551176074940,283,楼盘询量,200,OK,楼盘询量 1-14,text,true,,1152,610,63,63,283,0,0
1551176074932,295,楼盘询量,200,OK,楼盘询量 1-7,text,true,,1152,610,63,63,295,0,0
1551176074894,334,楼盘询量,200,OK,楼盘询量 1-41,text,true,,1152,610,63,63,334,0,39
1551176074928,300,楼盘询量,200,OK,楼盘询量 1-13,text,true,,1152,610,63,63,300,0,0
1551176074957,272,楼盘询量,200,OK,楼盘询量 1-18,text,true,,1152,610,63,63,272,0,0
1551176074878,352,楼盘询量,200,OK,楼盘询量 1-40,text,true,,1152,610,63,63,352,0,41
1551176074941,293,楼盘询量,200,OK,楼盘询量 1-29,text,true,,1152,610,64,64,293,0,0
1551176074955,280,楼盘询量,200,OK,楼盘询量 1-30,text,true,,1152,610,64,64,280,0,0
1551176074909,326,楼盘询量,200,OK,楼盘询量 1-42,text,true,,1152,610,64,64,326,0,40
1551176074959,279,楼盘询量,200,OK,楼盘询量 1-8,text,true,,1152,610,64,64,279,0,0
1551176074924,320,楼盘询量,200,OK,楼盘询量 1-43,text,true,,1152,610,64,64,320,0,39
1551176074965,281,楼盘询量,200,OK,楼盘询量 1-15,text,true,,1152,610,64,64,281,0,0
1551176075037,213,楼盘询量,200,OK,楼盘询量 1-24,text,true,,1152,610,65,65,213,0,0
1551176075072,180,楼盘询量,200,OK,楼盘询量 1-53,text,true,,1152,610,65,65,180,0,41
1551176074939,315,楼盘询量,200,OK,楼盘询量 1-44,text,true,,1152,610,65,65,315,0,40
1551176074985,286,楼盘询量,200,OK,楼盘询量 1-1,text,true,,1152,610,66,66,286,0,0
1551176074997,274,楼盘询量,200,OK,楼盘询量 1-16,text,true,,1152,610,66,66,274,0,0
1551176074953,320,楼盘询量,200,OK,楼盘询量 1-45,text,true,,1152,610,66,66,320,0,41
1551176075001,274,楼盘询量,200,OK,楼盘询量 1-32,text,true,,1152,610,66,66,274,0,0
1551176075002,289,楼盘询量,200,OK,楼盘询量 1-31,text,true,,1152,610,67,67,289,0,0
1551176075009,286,楼盘询量,200,OK,楼盘询量 1-9,text,true,,1152,610,68,68,286,0,0
1551176074967,334,楼盘询量,200,OK,楼盘询量 1-46,text,true,,1152,610,68,68,334,0,41
1551176075011,290,楼盘询量,200,OK,楼盘询量 1-23,text,true,,1152,610,68,68,290,0,0
1551176075017,287,楼盘询量,200,OK,楼盘询量 1-10,text,true,,1152,610,68,68,287,0,0
1551176074982,334,楼盘询量,200,OK,楼盘询量 1-47,text,true,,1152,610,69,69,334,0,41
1551176075032,290,楼盘询量,200,OK,楼盘询量 1-34,text,true,,1152,610,70,70,290,0,0
1551176075034,292,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,70,70,292,0,0
1551176075035,293,楼盘询量,200,OK,楼盘询量 1-33,text,true,,1152,610,70,70,293,0,0
1551176074998,339,楼盘询量,200,OK,楼盘询量 1-48,text,true,,1152,610,71,71,339,0,40
1551176075039,305,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,71,71,305,0,0
1551176075012,336,楼盘询量,200,OK,楼盘询量 1-49,text,true,,1152,610,71,71,336,0,41
1551176075125,231,楼盘询量,200,OK,楼盘询量 1-5,text,true,,1152,610,72,72,231,0,0
1551176075056,303,楼盘询量,200,OK,楼盘询量 1-17,text,true,,1152,610,72,72,303,0,0
1551176075061,303,楼盘询量,200,OK,楼盘询量 1-35,text,true,,1152,610,72,72,303,0,0
1551176075121,251,楼盘询量,200,OK,楼盘询量 1-38,text,true,,1152,610,73,73,251,0,0
1551176075063,315,楼盘询量,200,OK,楼盘询量 1-25,text,true,,1152,610,73,73,315,0,0
1551176075118,264,楼盘询量,200,OK,楼盘询量 1-27,text,true,,1152,610,74,74,264,0,0
1551176075069,322,楼盘询量,200,OK,楼盘询量 1-36,text,true,,1152,610,74,74,322,0,0
1551176075027,372,楼盘询量,200,OK,楼盘询量 1-50,text,true,,1152,610,75,75,372,0,40
1551176075083,323,楼盘询量,200,OK,楼盘询量 1-11,text,true,,1152,610,75,75,323,0,0
1551176075091,317,楼盘询量,200,OK,楼盘询量 1-12,text,true,,1152,610,75,75,317,0,0
1551176075042,371,楼盘询量,200,OK,楼盘询量 1-51,text,true,,1152,610,76,76,371,0,40
1551176075094,321,楼盘询量,200,OK,楼盘询量 1-26,text,true,,1152,610,76,76,321,0,0
1551176075095,323,楼盘询量,200,OK,楼盘询量 1-37,text,true,,1152,610,76,76,323,0,0
1551176075108,324,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,77,77,324,0,0
1551176075060,372,楼盘询量,200,OK,楼盘询量 1-52,text,true,,1152,610,77,77,372,0,39
1551176075086,349,楼盘询量,200,OK,楼盘询量 1-54,text,true,,1152,610,77,77,349,0,39
1551176075116,326,楼盘询量,200,OK,楼盘询量 1-56,text,true,,1152,610,78,78,326,0,41
1551176075130,318,楼盘询量,200,OK,楼盘询量 1-57,text,true,,1152,610,78,78,318,0,42
1551176075345,135,楼盘询量,200,OK,楼盘询量 1-3,text,true,,1152,610,80,80,135,0,0
1551176075102,380,楼盘询量,200,OK,楼盘询量 1-55,text,true,,1152,610,81,81,380,0,40
1551176075114,373,楼盘询量,200,OK,楼盘询量 1-19,text,true,,1152,610,81,81,373,0,0
1551176075147,344,楼盘询量,200,OK,楼盘询量 1-58,text,true,,1152,610,81,81,344,0,39
1551176075230,263,楼盘询量,200,OK,楼盘询量 1-18,text,true,,1152,610,81,81,263,0,0
1551176075249,259,楼盘询量,200,OK,楼盘询量 1-65,text,true,,1152,610,82,82,259,0,41
1551176075298,210,楼盘询量,200,OK,楼盘询量 1-9,text,true,,1152,610,82,82,210,0,0
1551176075235,274,楼盘询量,200,OK,楼盘询量 1-30,text,true,,1152,610,82,82,274,0,0
1551176075235,275,楼盘询量,200,OK,楼盘询量 1-42,text,true,,1152,610,82,82,275,0,0
1551176075295,215,楼盘询量,200,OK,楼盘询量 1-31,text,true,,1152,610,82,82,215,0,0
1551176075303,212,楼盘询量,200,OK,楼盘询量 1-23,text,true,,1152,610,83,83,212,0,0
1551176075303,213,楼盘询量,200,OK,楼盘询量 1-46,text,true,,1152,610,83,83,213,0,0
1551176075323,199,楼盘询量,200,OK,楼盘询量 1-34,text,true,,1152,610,83,83,199,0,0
1551176075317,208,楼盘询量,200,OK,楼盘询量 1-47,text,true,,1152,610,83,83,208,0,0
1551176075264,265,楼盘询量,200,OK,楼盘询量 1-66,text,true,,1152,610,84,84,265,0,40
1551176075329,214,楼盘询量,200,OK,楼盘询量 1-33,text,true,,1152,610,85,85,214,0,0
1551176075327,220,楼盘询量,200,OK,楼盘询量 1-4,text,true,,1152,610,85,85,220,0,0
1551176075349,199,楼盘询量,200,OK,楼盘询量 1-49,text,true,,1152,610,85,85,199,0,0
1551176075223,326,楼盘询量,200,OK,楼盘询量 1-14,text,true,,1152,610,85,85,326,0,0
1551176075337,213,楼盘询量,200,OK,楼盘询量 1-48,text,true,,1152,610,85,85,213,0,0
1551176075412,161,楼盘询量,200,OK,楼盘询量 1-76,text,true,,1152,610,87,87,161,0,40
1551176075223,352,楼盘询量,200,OK,楼盘询量 1-21,text,true,,1152,610,87,87,352,0,0
1551176075432,145,楼盘询量,200,OK,楼盘询量 1-2,text,true,,1152,610,87,87,145,0,0
1551176075247,330,楼盘询量,200,OK,楼盘询量 1-15,text,true,,1152,610,87,87,330,0,0
1551176075433,145,楼盘询量,200,OK,楼盘询量 1-52,text,true,,1152,610,87,87,145,0,0
